obsid,canonical_source,class_label,start_time,exposure,target_name,FPMA_available,FPMB_available,archive_status,download_status,processing_status,exclusion_reason,source_id,exposure_a,exposure_b,public_date_mjd,pointing_separation_arcmin,identity_status,census_candidate,issue_flag,comments,solar_activity,data_gap,nupsdout,archive_cycle,archive_url
90101022001,AX J1745.6-2901,UNRESOLVED,2016-02-18T21:36:08.640,451.9804,Swift_J174540d7m290015,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,451.9804,452.6898,57624,2.8776666075211006,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101022001/
90101022002,AX J1745.6-2901,UNRESOLVED,2016-02-18T22:26:06.720,33849.3914,Swift_J174540d7m290015,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,33849.3914,33914.575,57624,3.339271102989906,REVIEW_REQUIRED,False,0,ToO,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101022002/
90201026002,AX J1745.6-2901,UNRESOLVED,2016-06-09T07:06:05.760,49020.5474,SWIFT_J174540d2m290037,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,49020.5474,49360.0918,57739,2.8275289030010615,REVIEW_REQUIRED,False,0,ToO,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/9/90201026002/
90501330002,AX J1745.6-2901,UNRESOLVED,2019-07-05T21:31:06.240,103441.7709,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,104451.5791,103441.7709,58679,1.4394933677040618,REVIEW_REQUIRED,False,0,ToO,null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/9/90501330002/
90901528001,AX J1745.6-2901,UNRESOLVED,2023-08-25T00:01:09.120,92.9184,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,95.0334,92.9184,60191,1.7165505845630722,REVIEW_REQUIRED,False,0,RSTELLA,null,0,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/9/90901528001/
90901528002,AX J1745.6-2901,UNRESOLVED,2023-08-25T00:41:11.040,12257.8526,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,12422.1874,12257.8526,60191,1.8437966679723523,REVIEW_REQUIRED,False,0,DDT,null,0,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/9/90901528002/
91001329002,AX J1745.6-2901,UNRESOLVED,2024-09-06T17:06:08.640,23687.4197,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,23990.0072,23687.4197,60566,1.0923805971898488,REVIEW_REQUIRED,False,1,DDT / Data gaps,null,18,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001329002/
91001518002,AX J1745.6-2901,UNRESOLVED,2024-04-12T08:41:08.160,21438.3636,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,21508.104,21438.3636,60422,4.575896659171344,REVIEW_REQUIRED,False,1,DDT / stray light (GX 3+1),null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001518002/
91002515002,AX J1745.6-2901,UNRESOLVED,2024-04-05T03:36:08.640,20562.3651,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,20666.7195,20562.3651,60415,4.679334033545205,REVIEW_REQUIRED,False,1,(1/2) DDT / stray light (GX 3+1),null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91002515002/
91002515003,AX J1745.6-2901,UNRESOLVED,2024-04-07T02:56:06.720,282.1349,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,283.3368,282.1349,60415,4.4950554310896464,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91002515003/
91002515004,AX J1745.6-2901,UNRESOLVED,2024-04-07T03:51:07.200,21356.9374,SgrAstar,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;LABEL_UNRESOLVED,ax_j1745_6_2901,21453.7278,21356.9374,60415,4.571447735905432,REVIEW_REQUIRED,False,0,(2/2) DDT,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91002515004/
10202005002,AX J1824.5-2451,NS,2017-04-18T13:06:05.760,156170.1244,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,ax_j1824_5_2451,156507.4232,156170.1244,58742,1.7683471406268432,REVIEW_REQUIRED,False,1,(1/2) Timing calibration / Kp=6 / Solar Flare C5.5 2017:108:1921Z,Solar flare CME,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/1/10202005002/
10202005004,AX J1824.5-2451,NS,2017-09-23T08:36:05.760,155367.8649,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,ax_j1824_5_2451,156543.2727,155367.8649,58742,2.520080544208299,REVIEW_REQUIRED,False,0,(2/2) Timing calibration,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/1/10202005004/
11101307002,AX J1824.5-2451,NS,2025-03-08T01:16:10.560,40406.1785,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,ax_j1824_5_2451,40784.6792,40406.1785,60748,3.01176602486452,REVIEW_REQUIRED,False,1,Calibration / Stray light,null,0,null,11,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/11/1/11101307002/
30101053002,AX J1824.5-2451,NS,2015-06-17T16:06:05.760,131113.7362,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,ax_j1824_5_2451,131323.73,131113.7362,57570,2.739366201816802,REVIEW_REQUIRED,False,1,"Target location on DET0 is [8,8] to avoid stray light",Solar flare,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101053002/
30101053004,AX J1824.5-2451,NS,2015-06-21T07:11:08.160,51461.5767,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,ax_j1824_5_2451,51521.9084,51461.5767,57570,3.302023164142915,REVIEW_REQUIRED,False,1,"Target location on DET0 is [8,8] to avoid stray light",Solar flare,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101053004/
80001034001,Aql X-1,NS,2014-07-17T16:01:03.360,0.0,Aql_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,0.0,0.0,57112,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001034001/
80001034002,Aql X-1,NS,2014-07-17T16:51:10.080,11084.1745,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,aql_x_1,11084.1745,11393.9724,57112,3.393859898800609,REVIEW_REQUIRED,False,0,ToO,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001034002/
80001034003,Aql X-1,NS,2014-07-18T00:41:11.040,21481.7293,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,aql_x_1,21481.7293,21838.2591,57112,0.9356424004167583,VERIFIED_NAME_POSITION,True,0,Aim point refinement,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001034003/
80001043001,Aql X-1,NS,2016-09-27T03:56:09.600,0.0,Aql_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,0.0,0.0,58038,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001043001/
80001043002,Aql X-1,NS,2016-09-27T04:46:07.680,72199.2495,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,aql_x_1,72626.5706,72199.2495,58038,1.313460684302775,VERIFIED_NAME_POSITION,True,1,ToO / Kp=6,Solar CME,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001043002/
81102307,Aql X-1,NS,,-40000.0,AQL_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,accepted,NOT_DOWNLOADED,NOT_ATTEMPTED,NOT_PUBLIC_ARCHIVED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,-40000.0,-40000.0,null,0.003671110071305281,VERIFIED_NAME_POSITION,False,0,null,null,0,0,11,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/11/8/81102307/
81202347,Aql X-1,NS,,-100000.0,AQL_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,accepted,NOT_DOWNLOADED,NOT_ATTEMPTED,NOT_PUBLIC_ARCHIVED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,-100000.0,-100000.0,null,0.003671110071305281,VERIFIED_NAME_POSITION,False,0,null,null,0,0,12,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/12/8/81202347/
90202033001,Aql X-1,NS,2016-08-07T10:01:12.000,0.0,Aql_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,0.0,0.0,57610,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/9/90202033001/
90202033002,Aql X-1,NS,2016-08-07T10:46:07.680,9987.8692,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,aql_x_1,9987.8692,10457.2276,57610,1.7048654900567932,VERIFIED_NAME_POSITION,True,1,ToO,null,19108,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/9/90202033002/
91001338001,Aql X-1,NS,2024-09-23T13:41:05.280,0.0,Aql_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,0.0,0.0,60580,,REVIEW_REQUIRED,False,null,DDT,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001338001/
91001338002,Aql X-1,NS,2024-09-23T14:01:06.240,19255.8931,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,aql_x_1,19255.8931,19309.0435,60580,3.3409469253786943,REVIEW_REQUIRED,False,1,DDT / Data gaps,null,1,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001338002/
91001345001,Aql X-1,NS,2024-10-19T02:21:07.200,0.0,Aql_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,aql_x_1,0.0,0.0,60608,,REVIEW_REQUIRED,False,null,DDT,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001345001/
91001345002,Aql X-1,NS,2024-10-19T02:36:05.760,20094.869,Aql_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,aql_x_1,20094.869,20548.6417,60608,3.43921627375747,REVIEW_REQUIRED,False,1,DDT / Solar flare / Data gaps,Solar flare,7,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001345002/
30001004002,Cen X-4,UNRESOLVED,2013-01-20T20:21:07.200,114029.1478,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,114198.8324,114029.1478,56784,2.343710289029194,REVIEW_REQUIRED,False,0,null,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/3/30001004002/
30001004004,Cen X-4,UNRESOLVED,2015-03-21T20:21:07.200,62100.7346,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,62226.2427,62100.7346,57282,2.148758876448146,REVIEW_REQUIRED,False,1,null,Solar CME,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/3/30001004004/
30001004006,Cen X-4,UNRESOLVED,2015-03-24T09:36:08.640,137835.2243,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,138076.1584,137835.2243,57282,2.575984291886361,REVIEW_REQUIRED,False,1,null,Solar CME,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/3/30001004006/
30502024002,Cen X-4,UNRESOLVED,2019-07-26T19:51:10.080,50052.9552,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,50370.249,50052.9552,59679,1.7829183633307606,REVIEW_REQUIRED,False,0,(1/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024002/
30502024004,Cen X-4,UNRESOLVED,2019-09-08T21:56:09.600,47431.0529,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,47650.5298,47431.0529,59679,2.6085783663618085,REVIEW_REQUIRED,False,1,(2/10),null,8138,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024004/
30502024006,Cen X-4,UNRESOLVED,2020-01-07T05:41:08.160,51416.3284,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,51847.4141,51416.3284,59679,2.337841191803878,REVIEW_REQUIRED,False,0,(3/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024006/
30502024008,Cen X-4,UNRESOLVED,2020-02-07T02:31:12.000,52178.2249,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,52624.1302,52178.2249,59679,1.8343475154184687,REVIEW_REQUIRED,False,0,(4/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024008/
30502024010,Cen X-4,UNRESOLVED,2020-02-25T18:11:05.280,54277.8715,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,54725.3163,54277.8715,59679,2.283322425211341,REVIEW_REQUIRED,False,0,(5/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024010/
30502024012,Cen X-4,UNRESOLVED,2020-07-20T16:51:10.080,52195.3525,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,52577.2051,52195.3525,59679,2.0857767784264514,REVIEW_REQUIRED,False,0,(6/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024012/
30502024014,Cen X-4,UNRESOLVED,2021-01-06T12:46:13.440,58174.7683,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,58726.9936,58174.7683,59679,2.9768892987003808,REVIEW_REQUIRED,False,0,(7/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024014/
30502024016,Cen X-4,UNRESOLVED,2021-03-18T18:51:07.200,50594.3014,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,51069.1894,50594.3014,59679,2.71613501070426,REVIEW_REQUIRED,False,0,(8/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024016/
30502024018,Cen X-4,UNRESOLVED,2021-03-31T14:26:09.600,49552.6764,Cen_X4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;LABEL_UNRESOLVED,cen_x_4,50054.3985,49552.6764,59679,2.725141938731897,REVIEW_REQUIRED,False,0,(9/10),null,0,null,5,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/05/3/30502024018/
30401013001,Cir X-1,NS,2019-05-16T22:26:06.720,0.0,Circinus_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,cir_x_1,0.0,0.0,58996,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/3/30401013001/
30401013002,Cir X-1,NS,2019-05-16T23:01:06.240,53049.1316,Circinus_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,cir_x_1,53049.1316,53372.9108,58996,2.375512701733132,VERIFIED_NAME_POSITION,True,0,null,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/3/30401013002/
30602026001,Cir X-1,NS,2021-02-23T11:31:12.000,0.0,Cir_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,cir_x_1,0.0,0.0,59738,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026001/
30602026002,Cir X-1,NS,2021-02-23T12:01:09.120,16189.3247,Cir_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,cir_x_1,16189.3247,16647.8788,59738,3.061643195223936,REVIEW_REQUIRED,False,0,(1/3),null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026002/
30602026003,Cir X-1,NS,2021-03-12T18:51:07.200,0.0,Cir_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,cir_x_1,0.0,0.0,59738,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026003/
30602026004,Cir X-1,NS,2021-03-12T19:31:09.120,16564.3401,Cir_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,cir_x_1,16564.3401,16924.237,59738,2.9686377395699353,VERIFIED_NAME_POSITION,True,0,(2/3),null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026004/
30602026005,Cir X-1,NS,2021-06-02T03:51:07.200,0.0,Cir_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,cir_x_1,0.0,0.0,59738,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026005/
30602026006,Cir X-1,NS,2021-06-02T04:36:11.520,16673.9359,Cir_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,cir_x_1,16673.9359,17099.4896,59738,3.7789242943194874,REVIEW_REQUIRED,False,0,(3/3),null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/3/30602026006/
30902037001,Cir X-1,NS,2023-08-04T21:01:09.120,0.0,Cir_X1,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,cir_x_1,0.0,0.0,60361,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/3/30902037001/
30902037002,Cir X-1,NS,2023-08-04T21:51:07.200,11678.3955,Cir_X1,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,cir_x_1,11678.3955,12019.3708,60361,3.300810676869997,REVIEW_REQUIRED,False,1,(1/3) / data gaps 10131s / C-class solar flare,Solar flare,10131,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/3/30902037002/
