rxte_obsid,native_channels_used,minimum_keV,maximum_keV,native_grid_id,native_array_path,gain_epoch,calibration_identifier,response_identifier,transformation,output_bins,output_minimum_keV,output_maximum_keV
50030-01-06-00,45,4.95405387878418,25.252216339111328,38be6c0d9912e28688b4924ea1c7c887605cdff4d3b24e9cc3763bfd1f6d907d,data/processed/native/50030-01-06-00.npz,response_specific_EBOUNDS,02e6e9d4c7f338cffe637849e8615b381ff92b1dbd9edb1e79a937cad563878f,xp50030010600.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-07-00,45,4.953359603881836,25.2485294342041,f48426bf7bc5c03ad726f489e668f2077966fb5a1214b47dc2c500126c9dcc75,data/processed/native/50030-01-07-00.npz,response_specific_EBOUNDS,f8bf2f6fc496e614c808922651663b1c24bef25e8e2e8594e54443a4fa0faf97,xp50030010700.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-09-01,46,4.885189533233643,25.60403823852539,6a923889ef03d24878a863e18aca364be026cff314ae521a957269409d23734a,data/processed/native/50030-01-09-01.npz,response_specific_EBOUNDS,3d3142e9f5984e2baa811d88fc97c050668ec1f912045d7a18376f0770c39cac,xp50030010901.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-09-02,45,4.953012466430664,25.246686935424805,b6a9f28e57f10de3ebaf729462fe287c5af06e143ecaa4287b1542c0f477aec1,data/processed/native/50030-01-09-02.npz,response_specific_EBOUNDS,56a99328767c8ef937374de36edab305da582b81a44f2cce821fbeb1e8c55c31,xp50030010902.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-09-04,46,4.885189533233643,25.60403823852539,6a923889ef03d24878a863e18aca364be026cff314ae521a957269409d23734a,data/processed/native/50030-01-09-04.npz,response_specific_EBOUNDS,90063bbfd4325db4cac1bad9a8025e3b1c6aa121d1938d4e61888506eda273fc,xp50030010904.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-10-00,45,4.952694416046143,25.2450008392334,be5253f6b4a10203604cc367c471cdad87a85f3bcd583c4540c9100784980682,data/processed/native/50030-01-10-00.npz,response_specific_EBOUNDS,48410eb069daae32a9ada4e721a43bca7ac6736aa8b81a1fb4c4065ca0b8ae5c,xp50030011000.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-10-02,45,4.952694416046143,25.2450008392334,be5253f6b4a10203604cc367c471cdad87a85f3bcd583c4540c9100784980682,data/processed/native/50030-01-10-02.npz,response_specific_EBOUNDS,616a3b8b783a0f8012fc94dbb405dc658effdabc065b4fe66bc380e76d1c3dc6,xp50030011002.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-11-01,45,4.95156717300415,25.239015579223633,d8fb603890350674b45e24ec6b1a38893a7baec29c34a6d8c56efdbc4de8a4d8,data/processed/native/50030-01-11-01.npz,response_specific_EBOUNDS,24506472d16d43903720d32d2509092ddae7c32956e97875bc65ed5597de1fec,xp50030011101.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-11-02,45,4.94778299331665,25.218931198120117,19634b220f41623382a7b8598803bac796dd09065de3f5b84accbde950dc55b3,data/processed/native/50030-01-11-02.npz,response_specific_EBOUNDS,8cfb3f66d10a44d3f818f760e404b71105ffac73957ee89cc377442a4426a282,xp50030011102.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-13-01,45,4.946715354919434,25.213268280029297,730765923d9b2f364494a9ebc8539fba3ee80bbedb4da1e192f438a95e9bd394,data/processed/native/50030-01-13-01.npz,response_specific_EBOUNDS,46ce31b29655c7b72a48bc0577e68f901b2bc4df483162d95b7dd7c3ce9462de,xp50030011301.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-14-02,45,4.944955825805664,25.20393180847168,ce84494eef69e55f62525a590a765ecd7507f2d19989c4648e5e8d83a0d0788f,data/processed/native/50030-01-14-02.npz,response_specific_EBOUNDS,4741e0bc3e3f930ad4adc88c4b4ef6f787e651305463ece6c956a65cbc9613da,xp50030011402.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-01-14-03,45,4.944955825805664,25.20393180847168,ce84494eef69e55f62525a590a765ecd7507f2d19989c4648e5e8d83a0d0788f,data/processed/native/50030-01-14-03.npz,response_specific_EBOUNDS,cbda368c578a5f108ae4b3a9a3122f77916f2f22ab619d8d87d8bd584e291c3c,xp50030011403.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-03-05-01,45,4.950873374938965,25.235334396362305,417e841f77efa753905b65ef961c00f58f2788452273ad19bf6c35bb11cdd708,data/processed/native/50030-03-05-01.npz,response_specific_EBOUNDS,6d1045c9e0c429ae446549aae7eb8824df28c1e916d5942d533eb408604520c5,xp50030030501.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50030-03-08-00,45,4.945792198181152,25.2083683013916,0b006af0d9dd9afd8b13070edbe94630e33bbb2d3b2b673f5214400967479bb8,data/processed/native/50030-03-08-00.npz,response_specific_EBOUNDS,92748c2a6c6e91d50ab6d9d2f201c34faf7d6c2f7a5e290357dbaba53130e6f1,xp50030030800.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-01-01-01,45,4.957644939422607,25.27127456665039,91aadce131d4fccfda0f97b5f56dd5d06b24170abaf967d046db63b10ae0fe58,data/processed/native/50031-01-01-01.npz,response_specific_EBOUNDS,17e7a00d23f15d549f10a3055f522388650261f5c27e8a9165d8d0701d961c6c,xp50031010101.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-01-02-07,45,4.9561381340026855,25.26327896118164,e36840466bd3412772d138b2d5d5ef9adddfad217da5d786461b04572c1e84b5,data/processed/native/50031-01-02-07.npz,response_specific_EBOUNDS,50c3c82093912b280d729f438531f5f1d340b2e1701bb22962c8a64aaf2e62a9,xp50031010207.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-01-04-08,45,4.949977397918701,25.230579376220703,93ffc1bdc2557c8e6d8a1343f92e253d7146c7fe3b543583ae9d86681ce0d4ea,data/processed/native/50031-01-04-08.npz,response_specific_EBOUNDS,3c74beea1a1cb7148a856749294858e4e600964d4225fa4a5dc7140328e61bd3,xp50031010408.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-01-01,45,4.958427429199219,25.275428771972656,3c80c0a74bbfd273a37624e5f0981c8e33428b02933367bd5871ec6c071cb92e,data/processed/native/50031-02-01-01.npz,response_specific_EBOUNDS,8176228d7cfa89ef21db656fd816384a9bd425b8112056440ab49b4c06b0d490,xp50031020101.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-01-03,45,4.958427429199219,25.275428771972656,3c80c0a74bbfd273a37624e5f0981c8e33428b02933367bd5871ec6c071cb92e,data/processed/native/50031-02-01-03.npz,response_specific_EBOUNDS,3928c383c2cb0fed8bdba2af5b12a3c2867fd9caa3f58dbfacac0bedcfd49216,xp50031020103.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-01-05,45,4.958398818969727,25.27527618408203,98f5313ddc6f9751d630643acf71013ea5e259e204ec5e126dd24b1c40685f2f,data/processed/native/50031-02-01-05.npz,response_specific_EBOUNDS,f427740a5562b2c8fa852da98bda438633a8d8cc471d840af0c17092375eabe3,xp50031020105.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-01-09,46,4.897585868835449,25.64858627319336,db55002b9d2f55c6314ba765d85db32d73c29cfed98730e76b05989cf892c795,data/processed/native/50031-02-01-09.npz,response_specific_EBOUNDS,b87cdcb4a12147e688d1dadcf2d206cf5ab7dafb39eecff383d844c2aa9e6c31,xp50031020109.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-01-11,46,4.897519588470459,25.648347854614258,5f5c59c0a87696fe544c956b4c45bb31b51ceb051419fab3c98c2ee84a974923,data/processed/native/50031-02-01-11.npz,response_specific_EBOUNDS,8d2ddc9695f9624657aa6851359cfa1fc747d53e5c854d54b095bc2d3480f422,xp50031020111.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-02-02,45,4.9568915367126465,25.267276763916016,0c846a03f40be72eff6a49aa27d7a9f3edfd6f3b6718b3ecd68296e3da9fb561,data/processed/native/50031-02-02-02.npz,response_specific_EBOUNDS,ea5a997e74e52eadc8f6470c4de4790ac81d9b872ffb7e189e182447efc22433,xp50031020202.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-02-04,45,4.956920146942139,25.26742935180664,da49550a2556472acac2160e7126f57c34248d878deeb842f525d25670d98b95,data/processed/native/50031-02-02-04.npz,response_specific_EBOUNDS,d262edf31608b3c99378917690e3cf77a557820fa50bb810373e5da7425cdcc7,xp50031020204.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-02-06,45,4.9568915367126465,25.267276763916016,0c846a03f40be72eff6a49aa27d7a9f3edfd6f3b6718b3ecd68296e3da9fb561,data/processed/native/50031-02-02-06.npz,response_specific_EBOUNDS,e610814c55f358c996862e8c3e85f3876d3e62c5309a5b2fb6d86e8fcd72ce81,xp50031020206.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-02-07,45,4.9568915367126465,25.267276763916016,0c846a03f40be72eff6a49aa27d7a9f3edfd6f3b6718b3ecd68296e3da9fb561,data/processed/native/50031-02-02-07.npz,response_specific_EBOUNDS,7ceeff7a4fe8aaa503d2028ff479bd6a28c038ad637df892fede18d82446e812,xp50031020207.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-03-00,45,4.953649044036865,25.25006675720215,f9e8e3310dbfb715a6746247fc74159b3ac609b39c187356a849cbc9930ac6fd,data/processed/native/50031-02-03-00.npz,response_specific_EBOUNDS,d4410da77f25f61997ca50513ecf8a5529722b4ceb495f536f833c2ecbd36cdf,xp50031020300.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-03-06,45,4.953649044036865,25.25006675720215,f9e8e3310dbfb715a6746247fc74159b3ac609b39c187356a849cbc9930ac6fd,data/processed/native/50031-02-03-06.npz,response_specific_EBOUNDS,991a1bfd214dd38c08b54c034a4669877df4f1bf70e0fa36acd74bdc7c45f14b,xp50031020306.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-03-07,46,4.886572360992432,25.6090087890625,30dcab56d93b62dfc2ca458e56cbf32970fbf1ad796634173bcb41f89d8957b6,data/processed/native/50031-02-03-07.npz,response_specific_EBOUNDS,7ec9b241922133fef5963169d5771c4142e09c4f98a86c54602d0d9dd2c2c348,xp50031020307.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-03-08,45,4.953619956970215,25.24991226196289,e9ebc9933e7b52f38b37d9df80111d22b679678503027212739235f6c4f08af0,data/processed/native/50031-02-03-08.npz,response_specific_EBOUNDS,8d4baecb30e4caf67067b47574777382cdda7208dfda792c81a422473696db30,xp50031020308.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-04-03,45,4.952434539794922,25.24361801147461,2282eeaa1c261c8bc9988906e647e03b38517bc5872a7217e313466122efc113,data/processed/native/50031-02-04-03.npz,response_specific_EBOUNDS,ef87835fb2e418f4a7ec803cbbbb13d778041547e90348fb02ba74f5bd04a60d,xp50031020403.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-04-05,45,4.9524054527282715,25.24346351623535,cb5c7f3cafae1f90c4e631c477134b9cb091fb25ffdafe09e6c46a7a79b50191,data/processed/native/50031-02-04-05.npz,response_specific_EBOUNDS,b379caead0c86aea65096f42299bcdb6fac91b36094cd3958e55dfc6198f1df2,xp50031020405.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-04-07,45,4.952376842498779,25.24331283569336,851b54a7d4a6f5de1e97a1fd7380b17e3c742cd7fab9fa0b95ed2703e941538d,data/processed/native/50031-02-04-07.npz,response_specific_EBOUNDS,92092c209abf4f157defac1489d153dcec65e6cc9f0e4de843b6ece4f5843c5b,xp50031020407.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50031-02-04-10,45,4.952347755432129,25.2431583404541,1a8209652901178b00e1c066818979c205918ff2ab69d3a0db68a82ffaed9392,data/processed/native/50031-02-04-10.npz,response_specific_EBOUNDS,fe5584e0ac1e165637eecb00ddb39795d6b34edb0f4c4dbd3fe772ae2a78867d,xp50031020410.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50049-01-05-01,45,4.95665979385376,25.26604652404785,eec37878f47026f2622ff32b975c526e333277febe8f061915297674f7490688,data/processed/native/50049-01-05-01.npz,response_specific_EBOUNDS,c39880c5868305776afbd437f85af204cc7d71a546ccd4f2bce351a956af66fd,xp50049010501.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50049-02-08-03,45,4.9560227394104,25.262664794921875,e5b16f4859b26e903dc46d47f7b8e36bfb58a8b63d21942a701e8e532d330076,data/processed/native/50049-02-08-03.npz,response_specific_EBOUNDS,8a74495beb0a1856cc8b8b013285b35649b0af05af1f9484c45a89ebeef81bf7,xp50049020803.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50049-02-15-04,45,4.955559253692627,25.260204315185547,62b225dcf72f1225876516e3e53c09ba95df4efb67d42695d1c2ce4185e8af73,data/processed/native/50049-02-15-04.npz,response_specific_EBOUNDS,17b1f91ab790b76303e24c87a6347cfc5d0de069d5a0700779b73b6ff5000272,xp50049021504.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50052-01-23-00,45,4.983781337738037,25.73757553100586,5aae8c000fb3960134846d4bc6e123c881a0558642949283351e6ae50d2ece1e,data/processed/native/50052-01-23-00.npz,response_specific_EBOUNDS,e3d4977e60382f89bcd3c3f373fa404075eb7aa6b7ef3ebb72d840116a07d4f4,xp50052012300.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50133-01-04-00,45,4.96048641204834,25.286359786987305,7b09c91b71563fba76fa0d7396c8f063686d4c2ebf032d3d65ffa3431d72a825,data/processed/native/50133-01-04-00.npz,response_specific_EBOUNDS,7954e89537834fe8e3988e1ec92242a857739713d023bb07f2464e5992c4d950,xp50133010400.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50133-01-05-00,45,4.95970344543457,25.282203674316406,e6ec035f19b92223f38dc9f9c6a6ebdfebe4e01a6d5da39473cec6ab5e54e28c,data/processed/native/50133-01-05-00.npz,response_specific_EBOUNDS,45aef90c3c1e1e69ec28fe995aa4a2381686b89a100f2adfec01e2d861f6f4cb,xp50133010500.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50133-01-06-00,45,4.959297180175781,25.280046463012695,ffe9d2353a698df946baa01f90b6a732fa0f20e8f252b557234fabc17b0d47f7,data/processed/native/50133-01-06-00.npz,response_specific_EBOUNDS,3d4c37ecc761843067e88aef8f2f05ad93a128ec5e8e3d2195dad302a8ec354b,xp50133010600.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50134-01-05-00,46,4.903135776519775,25.668533325195312,f4eb11e72d8c988ae46d302f046648c98c105bcafd7fdb1222e08e942d9b8891,data/processed/native/50134-01-05-00.npz,response_specific_EBOUNDS,2c73edf9e55bb3bc1440bf66c5e16d53cc94a6f34c21231c0e2e7c81d3daf5c9,xp50134010500.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50134-02-04-01,45,4.9840826988220215,25.7377986907959,be950c50f85962b0b41024f943a7faa4e7f44df3c6233972480fbbe57c70eff0,data/processed/native/50134-02-04-01.npz,response_specific_EBOUNDS,128e84cb4bfa92790d782113cad0f4c36dbffd5b3b9ded3ab7bd7b9cf369f419,xp50134020401.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50135-01-11-00,45,4.960399627685547,25.285898208618164,fb2c922fc7c4c5ede66bc1ff9cc9188bad551f3215075197421fee90387a3725,data/processed/native/50135-01-11-00.npz,response_specific_EBOUNDS,7eb9b53e490e1609667dd2f34746258077a7f1fdaad1ef3d975d661ea5e8da49,xp50135011100.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50135-01-22-00,45,4.959847927093506,25.28297233581543,44779202c62d45a4df2334292e3dcd65224fb66afa5ced57f1f6184556e1e544,data/processed/native/50135-01-22-00.npz,response_specific_EBOUNDS,04f6e2f907f4b0236be4c5fa237a38e40f4a17c82312e740051e1ee94ebabf7d,xp50135012200.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50137-01-01-00,45,4.989497661590576,25.741792678833008,6f141675421520f0c25890965d104e0d4f093b163d6f04b63038544b750bb344,data/processed/native/50137-01-01-00.npz,response_specific_EBOUNDS,dac0c2cec32d10d647057749cb5b85a8644f2a63d5aea30c6b1097bcc1d91491,xp50137010100.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50137-01-04-00,45,4.988745212554932,25.74123764038086,ed223359f10c7a46bb73a69c2594a555ad0983f97a8da207515978207247c091,data/processed/native/50137-01-04-00.npz,response_specific_EBOUNDS,98370241afa5ee3b8ffef3fd215566e782d9fa2d754c351949558cc862709d71,xp50137010400.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50137-02-04-01,45,4.986639499664307,25.73968505859375,400f0d326c8a0221d4b94f60be2e0c2a710d7adfbdbf54670a09bd3d87f036a0,data/processed/native/50137-02-04-01.npz,response_specific_EBOUNDS,a04294061bfa21a7c65674cdd854e94b145c129441dc10c15e7d7f8390872d49,xp50137020401.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50137-02-12-00,46,4.885321140289307,25.604511260986328,d45959f0504ebf49d712781150f7358cae2ef0ff0e4623b9349f3728debc3432,data/processed/native/50137-02-12-00.npz,response_specific_EBOUNDS,b1eed6bc82c3454365979f586b0ca27eceed507b713ff6721a3aac1c921c1f88,xp50137021200.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50401-01-02-00,45,4.991453170776367,25.743236541748047,254cabacf45ee8d589ecadab31610c559cf635fe7f99122f9a2fd8c6937f0a47,data/processed/native/50401-01-02-00.npz,response_specific_EBOUNDS,48345752c693b6e3ffd4e9488a7dc12ad899c7171cdecb2b1dd29a7caf979546,xp50401010200.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50401-01-06-01,45,4.95883321762085,25.277585983276367,003f6471a523cd6bd1b454d7f527b56a0b807e201ab16c1f7163db323fdc99f6,data/processed/native/50401-01-06-01.npz,response_specific_EBOUNDS,a9eddbd9096c7c4f0332634c407e7d0862ede7cf6e370ff3606bd7c14824f659,xp50401010601.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-01-00,45,4.961792469024658,25.293292999267578,0bdaf0147902b000e30a7abb580ef3089f71aad83f0ef7895a08fe64dfcc987e,data/processed/native/50407-01-01-00.npz,response_specific_EBOUNDS,945dcc8586dc97203ad0f37468f1a810f4bfce730a812f6185f08e0f8c50be7f,xp50407010100.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-02-00,45,4.986940383911133,25.739906311035156,d7515b646fa7519c61f9d7ebacdd018944db30bb46abc40c6f52da9775fc4332,data/processed/native/50407-01-02-00.npz,response_specific_EBOUNDS,91298adfc9825f123ce6ee02de8c51753c273a10d070cb445216c8d3bb4f66da,xp50407010200.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-02-02,45,4.986489295959473,25.739572525024414,448f9c431db687b1c9dca3297aabea9647af52fe3e63ce11a1abd12984fe75f6,data/processed/native/50407-01-02-02.npz,response_specific_EBOUNDS,24eda4abcee848c9361a8b4e812181f21e008f1a57a12d2c0cc6a0f965c4b7be,xp50407010202.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-03-01,45,4.985586643218994,25.738906860351562,918afd5d8bb0d6f0777003d3d915cca0bd377141eb5076ba18f9df3c1d02a26c,data/processed/native/50407-01-03-01.npz,response_specific_EBOUNDS,a4d7f06db4188df3d11a228cefd57d5807b3e4c64465db5431e238318e7caedb,xp50407010301.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-05-01,45,4.983781337738037,25.73757553100586,5aae8c000fb3960134846d4bc6e123c881a0558642949283351e6ae50d2ece1e,data/processed/native/50407-01-05-01.npz,response_specific_EBOUNDS,c9a4e22101c8f6ba0430e5f40d91e1a693e59e8a0fec0a20e8969b78b5619b69,xp50407010501.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-06-00,46,4.903069972991943,25.668296813964844,d7c6ad16e9efb5b1af655afaa8a70edbf833fcd1ae444144541b552e3e052f83,data/processed/native/50407-01-06-00.npz,response_specific_EBOUNDS,d558354f0aa4c1d85cd42427b0667beea624164bc2514bc621f4eeb2ff553dce,xp50407010600.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-10-01,45,4.959964275360107,25.283588409423828,2bfaca56dba7103064889f4373d596e8b30cc074611af20674c0949244ce5e20,data/processed/native/50407-01-10-01.npz,response_specific_EBOUNDS,1c40f32e988c78e1e800104b75fe77a0ed79081112a8251e1832b977ec4e8c74,xp50407011001.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-15-00,46,4.898576259613037,25.652145385742188,4ae87425e11a74c878289f2412b5687f6dbaffc6c60a8fe79500e1882dd85f3b,data/processed/native/50407-01-15-00.npz,response_specific_EBOUNDS,c097eabcc304001a01abbc1821b20b95c86f26bc0a698122b87e575d6b4f71f1,xp50407011500.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50407-01-17-00,45,4.958514213562012,25.275890350341797,07251900021efcf20211ed8f81ddf4c0e278902f420692f4565152f6b0e8582e,data/processed/native/50407-01-17-00.npz,response_specific_EBOUNDS,24895a03b4cba3dec38cb86d68038e202eec3f4eda1bb5c8b3bd963f14cf5b61,xp50407011700.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50410-01-02-00,45,4.960805416107178,25.288053512573242,b3b1f04bd100f1f8870c23d8f45c820887193c9fca4b417f38204a6d6e49bbcc,data/processed/native/50410-01-02-00.npz,response_specific_EBOUNDS,cbec69a23261a9d130b53359c638ba5584e80d38e1101b224be95afdfd92204e,xp50410010200.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50410-01-03-00,45,4.960776329040527,25.287899017333984,826a343f76f02188cf06e3fc142eea682a2eda240faf45dc3b1d421dea255043,data/processed/native/50410-01-03-00.npz,response_specific_EBOUNDS,34fed61768183e50ed3559d8727b9c9b059e3dc171579112b2762caa5d2475ed,xp50410010300.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50410-01-05-00,45,4.958398818969727,25.27527618408203,98f5313ddc6f9751d630643acf71013ea5e259e204ec5e126dd24b1c40685f2f,data/processed/native/50410-01-05-00.npz,response_specific_EBOUNDS,d96973d8716a32f2dc63706e22623c369e6887d96e6f276782e7f469a88efbee,xp50410010500.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50410-01-07-00,45,4.95634126663208,25.264354705810547,26cd61bdbd69e1b1bc972083fbe71eb695b88ddef94471290fe56a0148d4dcbf,data/processed/native/50410-01-07-00.npz,response_specific_EBOUNDS,29d3a8bd180ff92b732058dfd1f9a985f38a91ab6ec88bdc502b37671f3707a3,xp50410010700.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
50410-01-09-00,45,4.9562835693359375,25.264049530029297,24802fa68e41728608a9251c30c37330c860855f0c50432bba8504b6afaad7c0,data/processed/native/50410-01-09-00.npz,response_specific_EBOUNDS,14c5c89f42e4246e8f096757d7b02e00fed8e2b284de6bc5d9fb521e7071ba34,xp50410010900.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60032-01-04-00,45,4.948187351226807,25.221078872680664,755ed48ee3454b5310cd0844e1136b339d41dcc404e17609c7d65b6114831566,data/processed/native/60032-01-04-00.npz,response_specific_EBOUNDS,59595b56dbfa9a6fe79d7c760557a02dc1d90c39dfd2b5967ea25f3002049d9c,xp60032010400.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60032-01-14-01,45,4.945388317108154,25.206226348876953,153910008d1d56299b26cfcc982cdbcab17bea2bf5ac97afd4fe2a92083805c2,data/processed/native/60032-01-14-01.npz,response_specific_EBOUNDS,baabc272a22ce883d13ee7de0b30515889882d93778215e7f2bebf50a2e93622,xp60032011401.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60032-05-15-00,45,4.941959381103516,25.188032150268555,b1a1d9f841f49b378863f73f3dcbba69a422365ba6235d41497173f1f543f225,data/processed/native/60032-05-15-00.npz,response_specific_EBOUNDS,3585ecd43fe539452d9e8892cfbb839a566202cdf1d97801584ebade1c82587f,xp60032051500.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60034-01-01-03,46,4.87217378616333,25.557273864746094,1d124a093d97783bdad682d9e0cd898602b34f7efd0dd9c191ed13ba93f86b28,data/processed/native/60034-01-01-03.npz,response_specific_EBOUNDS,e0b69e098d9467ede9922c7e7674fca2563121bcff78f50c5789346937d8a992,xp60034010103.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60034-01-01-05,45,4.947205543518066,25.215869903564453,b5d13e05bae471d659716e69b8547e482b70f9dc9253a80726c0c98041504403,data/processed/native/60034-01-01-05.npz,response_specific_EBOUNDS,2c607da0c3453c7cd1b956fd883c800de2f616d8b470e8934ddd8cf755587919,xp60034010105.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60034-01-02-03,45,4.945215702056885,25.205307006835938,161010253e08ed9be04e7cfc208ed564e9505120dc02931e6ae5657e470de598,data/processed/native/60034-01-02-03.npz,response_specific_EBOUNDS,21efb76d6fdb6951e38971976dc55ccef0a6f10b055644c6dd6da44db1a58a9d,xp60034010203.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
60034-01-03-00,46,4.862405776977539,25.522184371948242,e24da0520db83656abc12d35ada83c6712ea51957c05bea8bfcfdd50144a886f,data/processed/native/60034-01-03-00.npz,response_specific_EBOUNDS,ad6029d543b19e8d38fbec92b59baa868d6c1bc84846646537d8c05cde33b3ec,xp60034010300.rsp.gz,PCA_OGIP_RATE43_OVERLAP_V1,43,5.0,25.0
