observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,exposure,source_count_rate,background_count_rate,net_count_rate,passes_quality_cut,usable,exclusion_reason,errors_available,provenance_id,provenance_path,provenance_sha256,representation,pcus,deadtime_status,grid_id,spectrum_00,spectrum_01,spectrum_02,spectrum_03,spectrum_04,spectrum_05,spectrum_06,spectrum_07,spectrum_08,spectrum_09,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,error_00,error_01,error_02,error_03,error_04,error_05,error_06,error_07,error_08,error_09,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42
90036-01-01-02,90036-01-01-02,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-26T04:48:48,1808.0,46.95059208208197,8.984727034851119,37.96586504723085,True,True,,True,90036-01-01-02,data/provenance/rxte_processing/90036-01-01-02.json,780a9a19c0c42e736e4c899d7a3a3c5eb9c250e608511ec70a1b1fceae385ecd,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,5.494385079615055,4.562171348017262,3.91507088249959,3.433057329423651,3.0062103931573874,2.562290564608113,2.227753403032661,1.8963682008703788,1.647179870336261,1.3958721875121898,1.1811477391189193,0.9987131671102576,0.852162644103442,0.7117062036959675,0.6135112031156804,0.5465932265624067,0.43250942431457096,0.3830084984969931,0.33853651159602166,0.2889168824612621,0.2338953942344047,0.18453835695094017,0.1571239087421563,0.15212327506797405,0.1211853212012826,0.0987288921368462,0.07194730760629788,0.06507237465629942,0.055595322291172866,0.05592756648973768,0.06691557721561184,0.04518208923350119,0.0251930644801444,0.025365030177730733,0.015806598220163403,0.01381769754450693,0.014393073095271621,0.009114988412366246,0.017844982059280524,0.011026786272529532,0.005556211685850478,0.014375758009403385,0.017970711799304838,0.033984421280208,0.02904703517421633,0.026603389089607098,0.02609891861502285,0.02683766665814294,0.02760716678860459,0.026090769865855044,0.022016583126746862,0.019134070333491047,0.017038444200449053,0.01595834372261147,0.015731772616203142,0.01614682683659461,0.016665836761731275,0.01587559223184254,0.014035460791266862,0.012138356646616708,0.011240710792409672,0.01079765067684111,0.010598745551518686,0.010590709040058608,0.010889030584365808,0.011596751517086118,0.011639766645367885,0.010543669906029531,0.009775964866909593,0.009077108671970202,0.008700201246721514,0.008402655302578292,0.008425850115210283,0.00879663913168951,0.008961560387581946,0.009377736851102027,0.009493258547426926,0.008717426154556533,0.008015852949633551,0.007513363237285702,0.006487366492613474,0.007033440649235559,0.005022894109587817,0.007078871251667203,0.005748382383261077,0.007559532094833446
90036-01-01-03,90036-01-01-03,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-27T04:25:52,3567.99999999982,57.81257547309047,8.89684165476058,48.91573381832989,True,True,,True,90036-01-01-03,data/provenance/rxte_processing/90036-01-01-03.json,730bbf92b68cd61f22cf99ae224e38b9b207c893584ec0d5f60b4067ee9168c2,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,e0913bb79b462fd2fa37716ba09b1dc5c2926fde65b81aea84a3850b72adc573,6.493536623661832,5.488906270930815,4.817264908342935,4.320670997571801,3.8183518764352353,3.3451898144654275,2.89919076939084,2.537430881683748,2.212132108621618,1.9022038600503486,1.6139154544541676,1.4033274412597645,1.2117983653639328,1.0375071718588436,0.8748667895921421,0.7627182328989082,0.6408509559197468,0.5350566120249114,0.46077190358274256,0.38966091158858623,0.33693360177641996,0.2988714370700376,0.2451088523685595,0.19383733916820978,0.17129329713064295,0.1415391588346048,0.12023515062971836,0.10742141270839131,0.0941188807420952,0.08095484143777851,0.057928349090353395,0.049329132682870196,0.04749483008559928,0.03391262754003602,0.03440552027856294,0.03139754977870088,0.028801139619126424,0.02242694996575901,0.013828890564304655,0.010915330424997939,0.008580469276584624,0.010195000732086918,0.010852106726106906,0.026067799664641164,0.022414357170166967,0.020740758781333142,0.020579310546222147,0.021152266234868208,0.021999355187021268,0.020653929812313947,0.01762060879904334,0.015276766188021753,0.013678343780505213,0.012785104533190837,0.012684204728439244,0.013001202686909918,0.013464330325497537,0.012673229701316608,0.011023840481001976,0.009668462461488185,0.008722966212230383,0.00826414080451927,0.008045828621492352,0.008136770038465834,0.008496345095338698,0.008868887259081084,0.008563719596688599,0.007840521759356525,0.007200006105091729,0.006744968726022071,0.006431410996545123,0.006203353427710972,0.006133856872023372,0.006128003302945706,0.006421116423109474,0.006863865286404095,0.006796250980937111,0.00633875316756099,0.005838743193444851,0.0054197494674626725,0.004733754784449781,0.004948680481199233,0.003556852852566328,0.005032434183099562,0.004038953508979385,0.005300853305792649
90036-01-02-00,90036-01-02-00,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-28T00:53:04,9599.99999999907,55.16540893738713,9.143650362026852,46.02175857536028,True,True,,True,90036-01-02-00,data/provenance/rxte_processing/90036-01-02-00.json,1d7a1761e37ccbc651680d761f141e8f32f7e902d97ff6c2b9d1a56217f794a1,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,6.24413104719217,5.360667225329821,4.7206278582209835,4.168133018798501,3.6798838789190667,3.202709164658293,2.6960513063310194,2.3502100860831927,2.0239407661004023,1.7346856746902741,1.5021488747774598,1.2846838931123121,1.0886493777669564,0.9444764258658914,0.7718812162736971,0.6600475446196059,0.5666358624682265,0.4899192592563104,0.41421256161087616,0.34439544492475904,0.2947714757695875,0.2403374219374765,0.1994341200539179,0.16833794290958215,0.14280842976966887,0.13004515549142154,0.10556034539216014,0.08705649842074487,0.06809546690113413,0.06075883480409153,0.050787793573905476,0.04269183718744232,0.036027859272210486,0.022289149131321424,0.0280923544999522,0.0233486445209692,0.01542795882197677,0.013991519330895263,0.008764667474318607,0.00987631377662291,0.01076606790714569,0.007801486301251392,0.006596745112659235,0.02205003749057897,0.019120382474341342,0.017734460011505814,0.017443046878961255,0.017985111415318077,0.018651854513685357,0.01728530623289825,0.01467884733438216,0.012670554491796458,0.011343300468530807,0.010727383186667732,0.010583492228474514,0.010797461156598754,0.011250140973468721,0.010502920152373014,0.009110962530668591,0.008088142726870688,0.007408573385029632,0.006995232103424982,0.006786139154310284,0.006810809320901886,0.006993826650427887,0.0074461591859542485,0.0073795731336521436,0.006752945942953921,0.006326222261770324,0.005918663316126385,0.0055885078659310096,0.005273485230265334,0.005149009028616319,0.0051863935138064645,0.005463312745716053,0.005878868822519142,0.005869803666405728,0.005550881049966607,0.005080794376085704,0.004653185976926988,0.004069891337148491,0.004298292027186534,0.0031659984728678553,0.004544739035043462,0.003701738172841704,0.004867434164141119
90036-01-02-01,90036-01-02-01,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-28T00:11:28,576.000000000001,56.74407978675666,8.396164726757203,48.34791505999945,True,True,,True,90036-01-02-01,data/provenance/rxte_processing/90036-01-02-01.json,e31d924135603799bb9ccc578c565ebe9ed3fecc3a975c620ac3ba6ca30795f6,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,6.5209257796451565,5.53986593741751,4.778189369703089,4.345301049123771,3.8175354285191014,3.233036285064176,2.8116967060140263,2.52788856474995,2.180422330320806,1.9065826749489978,1.6142188630277514,1.3864504202403105,1.168194701276057,0.98619612021295,0.874271574396245,0.7317065161774693,0.5916366455786263,0.542554898889634,0.48287815792119726,0.3850838152049242,0.3363016364049054,0.2979227462217394,0.2439758870920141,0.19079652106589665,0.16045259829527436,0.14558233070310725,0.12174718953687827,0.09533879557223662,0.0851279300415344,0.05902495794760694,0.050169263150582094,0.036350636068214516,0.041586897174458674,0.025483180004517866,0.022427462956240683,0.025294858022004263,0.00956272252229212,-0.0004348084923859991,0.0004609391600462699,0.001222044428562715,0.0018312279026780531,-0.010888406380810043,-0.016057387829888414,0.06480556228791438,0.05594774282834546,0.051292898737520354,0.05124190167770221,0.05239395437089529,0.05364734042564956,0.05042732627239308,0.043557045624119904,0.03762662043392507,0.033843147807187134,0.03153922881375698,0.031274412272191,0.0315713019372602,0.032609598406251446,0.031278931348963944,0.026862731948693125,0.023176970860597057,0.02147412426024534,0.020568083323137587,0.019715348796707274,0.019960507525513052,0.020793188266311706,0.021667122821548934,0.020877789750615112,0.018926026801075333,0.01765509324236779,0.016515745878590775,0.015530771452645841,0.015003626269198147,0.014488281088946644,0.01485450869626413,0.015258954583957795,0.01652199811360958,0.016218899391289548,0.015017384671800738,0.014034872483619275,0.012748902620204514,0.010939279110118282,0.011653056916885396,0.008425630394655092,0.011963222806535107,0.009374627090860984,0.012255199460907465
90044-01-01-00,90044-01-01-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-04-02T09:26:56,17103.9999999973,60.4876801113178,9.17256745324503,51.315112658072785,True,True,,True,90044-01-01-00,data/provenance/rxte_processing/90044-01-01-00.json,5e8c8bcbfa3945b3437e841ced08e1c7ac72584cee805ede36d79ccfca52ef4d,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,6.335962578250445,5.519874531916901,4.939585789424706,4.443214892722596,3.9775260034770925,3.5217364536777778,3.070834073975504,2.698490212590941,2.375348993300495,2.0718523178858805,1.8146218077350411,1.5858212093776336,1.3533531168017043,1.1688520653124501,0.9943825951239175,0.8439896919360422,0.734107471762795,0.6214847004666862,0.5179904034224596,0.4450954436536768,0.3786545908554076,0.31963793554014286,0.2678520257514859,0.2185612379886998,0.17477111872592954,0.1475002689473412,0.1225410718394068,0.11041225466898283,0.09176685464848455,0.07019411118025598,0.06400587109485817,0.057102557402107484,0.04456956629955269,0.038968148840040996,0.035469657081648655,0.02772329159184877,0.023204088887475428,0.019153793265438496,0.013591092645523072,0.016662714156809328,0.01929497339959181,0.01141664093712869,0.007934439509872866,0.016654593624311695,0.01452841060629473,0.013555509240473223,0.01342360934988864,0.013892111442753454,0.014568785273136018,0.013750514625598646,0.011694881182878933,0.010171279878632778,0.009143766529512177,0.008648943438076127,0.00857225990645659,0.00870982009357607,0.009099304245485735,0.008653597935282338,0.007448730725622651,0.006602497083777451,0.005965590532908524,0.0055552581132754485,0.00539308519169725,0.005362206479916436,0.005524326357101655,0.005864420396190144,0.005799655511144809,0.005270511963360569,0.004858169418847079,0.004531437992893593,0.004287735888831178,0.0040407619583167935,0.0038726303970467073,0.00392497890748505,0.004123057548715849,0.004394940497278941,0.004507469579366471,0.004269933246654175,0.003878574840228805,0.0035715583149673862,0.0031224679988627784,0.0032483709116866337,0.0023875932542112423,0.003450836183259208,0.002748040480581687,0.0036573638207541234
90044-01-01-01,90044-01-01-01,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-04-02T08:34:24,768.000000000001,54.92042381435665,8.216334687517374,46.704089126839285,True,True,,True,90044-01-01-01,data/provenance/rxte_processing/90044-01-01-01.json,5082cb5dac2d5350267434b5fc02afc455e5c704ca904586aaa56b2f2a582fd3,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,5.97818549155769,5.066498193780823,4.423735459501987,3.93348227851963,3.6236254788818214,3.195874790738477,2.814030856244311,2.4088038869734425,2.132550576095869,1.9020759246894516,1.641895535566745,1.4077025399582357,1.2001182449128238,1.0977679392856032,0.8804458912283522,0.7776379616894813,0.6571649207635807,0.5557434318865442,0.48519154533160586,0.379356065589569,0.33090396292337354,0.2905736733626787,0.22265200224664555,0.20568076638755778,0.20070460744054017,0.16023646101165087,0.10632551437679408,0.09396320109143509,0.0868988522830936,0.0715655998928928,0.0547979943073241,0.06617822585213931,0.036188539215447665,0.03450244051894271,0.02388911167230781,0.02094866615535667,0.030435725575596984,0.01336431614741507,0.01649156008895279,0.014890366157384531,0.013518205716922789,0.021894918520984068,0.025597402697806144,0.054074661287374655,0.04649786224723723,0.04283105504842193,0.04222667562686124,0.044323468240314697,0.04621813112052233,0.04394049433768042,0.03704671751404594,0.03225091973689714,0.029267247834269042,0.027449868579016073,0.026965833441380545,0.02742021343980066,0.029366522251804417,0.0272273463944921,0.023753614340528632,0.020876650167318444,0.01872240140765578,0.017765444089332078,0.016861185722474862,0.017013750177631952,0.017628292886456735,0.01817665261254702,0.018242860564433534,0.01710134815824245,0.015647754062994748,0.014056591829854222,0.013376203588608639,0.012900865406753743,0.01257655355478625,0.012659720085447936,0.013562085240146175,0.013756551107629997,0.014093051773230909,0.013121230751371171,0.011993507672652825,0.011445988707322548,0.009713809660466748,0.010239738596747292,0.007335211511927174,0.010418037873303034,0.008357577693239063,0.011137212127785068
90044-01-02-00,90044-01-02-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-06-15T13:42:08,9599.99999999907,54.43535682733907,8.878789481375021,45.55656734596405,True,True,,True,90044-01-02-00,data/provenance/rxte_processing/90044-01-02-00.json,eec685c880f9e41ab3ec27bb859b1130e9ce03844817cda3d5af2971c8b49752,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,5.848065696255278,5.018220024074792,4.499784426167096,4.018306244524301,3.5268970216378692,3.1311896193036426,2.677761741022008,2.385558011785768,2.067382605636285,1.801571683386296,1.565669639798559,1.3384212702368075,1.1625393399542507,0.9881619930840094,0.8565854170184898,0.7183973651806844,0.6150514590610361,0.5247502953802481,0.4398050737060467,0.3792180382198891,0.315263603444566,0.2695359389040689,0.23210215329438771,0.18744612876921027,0.16735271204990915,0.13306429443915518,0.11040970345537449,0.08397136995061985,0.0792140630971361,0.0699391496200096,0.046521202419194524,0.044750106707288365,0.04507288479716034,0.03619488185496311,0.027992635899129564,0.026716458166909443,0.023225149911622243,0.021281666830679193,0.019197517045476658,0.012686113549092808,0.007588001123566806,0.015323426122917037,0.01838121907825664,0.021385810954777037,0.018516832783923756,0.01734002169821681,0.017157215366327975,0.01762946915353669,0.01844638335570248,0.017143862015019457,0.014709439944335035,0.012711893657129979,0.011478014462286721,0.010876246375587267,0.0107157620147104,0.01105593771473678,0.011360287105816486,0.010802486431841903,0.009288952113171028,0.008223628934472043,0.007504752230014263,0.007059096647885449,0.006908178124891701,0.006861190342866348,0.007132833496265253,0.007579978970077924,0.007394841652731424,0.006835650108719099,0.006256172356631241,0.005892453172659618,0.005515050477431114,0.005288073854490782,0.005147014074929924,0.0050948103628019785,0.00543955786468945,0.005901815969603405,0.005908857246427942,0.0054451017081845925,0.005006859260978506,0.004626202754429626,0.004026472853934054,0.00429713847913432,0.0031264936391170923,0.004444575774510562,0.0037014143027912245,0.004856544079635419
90044-01-02-01,90044-01-02-01,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-06-15T18:29:20,9695.99999999905,65.5223661331019,9.225646853776727,56.296719279325174,True,True,,True,90044-01-02-01,data/provenance/rxte_processing/90044-01-02-01.json,81ccbf21be4a5c29aab84b7bfd5f2dfb90b9239a46a02e8fed7dac828ba83500,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,6.660300816203257,5.823995181784307,5.2511004599806546,4.809125869559153,4.3022755146223535,3.8247544406242846,3.4051691650842315,3.0007986172950916,2.6283162004294853,2.338900158280145,2.040499089404197,1.769681951761865,1.5472258303890767,1.3363817239269493,1.1696001073754223,0.9933066103438689,0.8439556223760036,0.7099057944540134,0.6156401564549758,0.5135030489964091,0.43246970877565283,0.38285045515547533,0.3114207668056822,0.2549627298330488,0.2230430371319041,0.1935079182387264,0.1527208257486198,0.12733972403947402,0.10228372927851978,0.0786571727844533,0.07010802907521083,0.06544113428856352,0.053857471576018556,0.05397338029588502,0.04120648124357574,0.0357811560151241,0.028020602208314583,0.02484330610055341,0.019371378758544465,0.017656081603478573,0.01631308730976478,0.013736609311041016,0.012718134401808849,0.02255715158750953,0.0197392395638969,0.018530257095973203,0.018564937963303725,0.019202934697096833,0.02005849130568613,0.018961178865550547,0.01617516536501051,0.014018638556962506,0.012761094012842804,0.012084623046909753,0.011967088375798348,0.012326987567119143,0.0127149965163155,0.012087033220099718,0.010385597371154867,0.009125637873890164,0.008217979099228884,0.00776093263715726,0.007469233462031792,0.007458694303714742,0.00778048828484324,0.00809378939132016,0.007871298245345002,0.007178166774284402,0.0066373327195653935,0.006135248130518434,0.005775840520693514,0.005449720864841716,0.005246879655530833,0.005336621459347306,0.005645135430531136,0.006036940526858338,0.0061333670430396186,0.005620965521956095,0.005142162218323836,0.004723859858013671,0.004115662810286024,0.004365798460422369,0.003204317260324636,0.004577755430549531,0.0037430014674876976,0.004899080599467868
90044-01-03-00,90044-01-03-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-08-07T16:03:44,2832.0,64.23047789023724,9.300247006247774,54.93023088398946,True,True,,True,90044-01-03-00,data/provenance/rxte_processing/90044-01-03-00.json,e5f5817e3d2f5a2a1c1b7bc2c5febafac4a3b81172cea9e6cdc15a1da7790773,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,628d9ad54c51763bc5ae12591424300dd401f41038d8baa2aea4eb7f27d32ac9,6.501514254153534,5.636122207722135,5.157044739643441,4.689723807558349,4.241281435081766,3.716015560672626,3.316185781059007,2.9361399088056888,2.588108679770974,2.3039197711241335,2.002621442022657,1.745436845411536,1.5070325268223097,1.290777610707812,1.077343675060616,0.9933154742426049,0.8541382054402366,0.7063740687773986,0.5964934596344971,0.501233627590351,0.42580621427888454,0.32653304590939275,0.2980554000314982,0.2544923744229014,0.19556172806869943,0.18336805133419248,0.1440430998468415,0.11376699818099698,0.10868663897500858,0.08623286859772578,0.0619693284777543,0.058106604865159055,0.05531879455448548,0.03884907199271756,0.04980678521547816,0.038852416264494455,0.022321867792448352,0.01632707616189454,0.024491047436823364,0.019735677935532735,0.01624757720373944,0.015545279030164942,0.01528985611094996,0.04125444272468584,0.0359442528014105,0.03405656146472062,0.034031376395994864,0.03552945825701542,0.03663022407332982,0.0345378744282692,0.02951630724119841,0.02572486370542081,0.023455074098225368,0.02222905602935624,0.022177469070273802,0.022710102697779212,0.023243933489047155,0.02150033429375554,0.01908456133805403,0.016900505070649264,0.0151601745505157,0.014253413433035628,0.013838119870923657,0.013856851858837413,0.01393622399411272,0.014899488973970325,0.014476364581475129,0.012882335935204159,0.012088381631812391,0.011267080192443185,0.010566958846380096,0.010206897443444347,0.00988470108936544,0.009876503568965519,0.010526310870852335,0.011338461931802508,0.011098803578614595,0.010427046818912789,0.009487589762904456,0.008657084291119683,0.007400668364809158,0.0081763985015023,0.006004848666704072,0.008508070297473944,0.007070051330827422,0.009131351757115571
90044-01-04-00,90044-01-04-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-11-08T15:44:16,1680.0,49.25759878996025,9.719504290798922,39.53809449916132,True,True,,True,90044-01-04-00,data/provenance/rxte_processing/90044-01-04-00.json,f5e8c66b549cc2c3007059c1c00d1b91d8db848b5679eb9b4a1492d7bfeb5aed,PCA_OGIP_RATE43_OVERLAP_V1,1|2,NOT_CORRECTED,d0cb684e2f4e42b8734f2687c08bc78e82948142d82aca8c88ef259a76d17755,4.772247193553866,4.1500696317673365,3.7192610803642987,3.327101505632741,2.890262922858218,2.564858919292983,2.270186631798905,1.9880109194622388,1.7188010380927197,1.5453684078716288,1.3355283880616486,1.188317114876261,1.0115528607453461,0.8813330542041911,0.7362092596161796,0.6672621819903988,0.5790861859520023,0.4704783352700063,0.4148164759584028,0.37737966476994356,0.32941077517504563,0.29459855289201986,0.22569581511244838,0.19663701714216797,0.18082287314961176,0.1791842111621836,0.1430278316109816,0.12758174066799077,0.11121475521533888,0.11123754846423564,0.09873081510883037,0.09677029515832841,0.09024516576540918,0.08166039093231373,0.08119729996669646,0.08718866685354204,0.07394232744029913,0.06642161116659788,0.07330278898256781,0.07536972851705247,0.07665258322799173,0.07289485190338435,0.05617508140697155,0.030868429687212484,0.031007074960367725,0.033162523446930166,0.032180362020799914,0.027279489214778855,0.02390830499501767,0.02204927457389829,0.021524608880298897,0.02217275810044913,0.022924162470325648,0.020950779302462228,0.018118624760807528,0.01590633180261235,0.014943998952690371,0.014768954180716453,0.015921149095416823,0.01639535201808838,0.01503963848829772,0.013208165817377278,0.01207545984305498,0.011342158775254019,0.011363027255704542,0.011706297657050104,0.013021931421264572,0.013143073705741906,0.01213063371203937,0.010984749614573167,0.010325718909952928,0.009847532152880069,0.009876170203739458,0.010231300087155542,0.010965150950412103,0.010775213010886218,0.009732441643852448,0.008977398614218434,0.008620807026526355,0.007006288499517506,0.008221647541051352,0.006807085060688355,0.008500292153189254,0.008787655102887398,0.007515131957319668,0.009118279146770712
90052-03-01-00,90052-03-01-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2004-12-03T06:17:20,2000.00000000001,64.53588528533207,8.71132034312864,55.82456494220344,True,True,,True,90052-03-01-00,data/provenance/rxte_processing/90052-03-01-00.json,5b1eff205f0a77c8777332bdd8c26bf3f8ebe45723ec07f973ede297f7696294,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,5de454a7439a567bb7b72669aa263583f0bfc371dd0e76d0e436169779a85582,4.605291307589829,4.097455566792197,3.732941467404647,3.500601418847553,3.2277972674708577,2.9967425786077793,2.6946878565077688,2.4723132867334146,2.352923086439584,2.1863713159040152,2.036069993512875,1.875186164924345,1.7393742165152606,1.6330304519511167,1.4810501584736369,1.3792620840957188,1.2744478348019468,1.170086676070382,1.088395429678703,0.9682838392645696,0.8978252135196509,0.8252169279410627,0.7704630337282027,0.6752509737227979,0.6307396283323845,0.5806872519959625,0.5402457404679499,0.4845874203093401,0.4426884427725928,0.4010404160691825,0.3641199599640042,0.34108485421226414,0.3278725206718942,0.29529382686395295,0.24742115899321987,0.24283865825225004,0.22506765079988683,0.20170895914801432,0.18772027330242946,0.1696316410652186,0.1581854856035297,0.15217748606886425,0.15038541681257317,0.02950994688093546,0.026129972206087454,0.024804417273658466,0.025356812159690947,0.02668789925065948,0.028018695841796174,0.02620632731768693,0.02275395825963355,0.020615595823791327,0.019243166143554636,0.018917581856144578,0.01933623279463862,0.020506206581496947,0.021362542516882944,0.019961820552731692,0.01769189415506627,0.01598993395510095,0.014889088748644173,0.01448913630941764,0.014303804932266862,0.014869270848181421,0.015614999817696795,0.01608094761718957,0.014894253601782375,0.013543650712117185,0.01241482473151348,0.011718061136747681,0.011146778106248168,0.010898084070407783,0.010923966478758013,0.01121302592696174,0.011825377762119596,0.012207031807718942,0.011537796269821519,0.0101615741027601,0.009448866504775215,0.008783101176653055,0.007448213373309668,0.008143354736383774,0.005835871978811871,0.008015183175158072,0.006591813786271755,0.008217296991825917
90058-04-02-00,90058-04-02-00,1a_1744_361,1A 1744-361,A1744-361,NS,2004-04-10T11:45:20,1008.0,32.67636962386111,9.760268324547622,22.916101299313496,True,True,,True,90058-04-02-00,data/provenance/rxte_processing/90058-04-02-00.json,16869014507f433f27cbb23614c45409bc1870a6d057127efcfae881c6ccf844,PCA_OGIP_RATE43_OVERLAP_V1,2|4,NOT_CORRECTED,88df4f0fbb88539965e92db88847f14d11cbce317e89939a183e81156f2ad139,2.1733867122227606,1.9431510911231804,1.7952230557298146,1.7059942640832486,1.5615818135783017,1.3831828492641607,1.1993164977155215,1.067523685237665,1.0054353948246368,0.9349000696752967,0.8120482641619172,0.7299184608168716,0.6682567466766287,0.6215562961526102,0.5473307988271483,0.47485981865383564,0.4418001155270579,0.3981036271864991,0.35575038171225737,0.32426056479614057,0.2948822508998056,0.2612792455653632,0.25325295216549704,0.19237705715763304,0.21486569880291084,0.17676093540839302,0.15583974357071861,0.11973875372840376,0.11062211719860898,0.10575399558442575,0.11535796408431248,0.08926406888632583,0.09286460107114788,0.09797532305723464,0.07657321049769207,0.07613638313698398,0.058737062865808674,0.054259856604807116,0.06016075065814644,0.04472728099776459,0.03162937275357131,0.04238259317037935,0.047079573482009654,0.03086670053632677,0.027419272479698838,0.02607941407194166,0.026612857212910297,0.02807263352155765,0.029654077687327526,0.027942361380650718,0.023883756927244097,0.021318324400321602,0.019853864135139992,0.018945116278432133,0.019160369324927904,0.020171710182468567,0.02177808748852216,0.02112889398544944,0.018545749617985025,0.016868070421703924,0.015623049929265904,0.014871388201569033,0.01472502789587167,0.015157894051818777,0.016053833298995995,0.017700662404718952,0.017189300029323378,0.016396781895082438,0.014801129333833922,0.013656077800275345,0.012471887429647851,0.011923105880498464,0.01185701230597895,0.012483827389726141,0.012834231545544398,0.014065539797994422,0.014427834925315216,0.013274715145410306,0.012294125409696299,0.011236304275020448,0.009916284075443512,0.010699899632136715,0.007664132143747232,0.010875944488087121,0.008646409717943393,0.011478952400717906
90058-05-01-02,90058-05-01-02,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,2004-05-01T17:47:44,6415.9999999998,44.58943584069852,9.013857928582922,35.575577912115605,True,True,,True,90058-05-01-02,data/provenance/rxte_processing/90058-05-01-02.json,24264ac515bd748ae2c86e4a430b6a7a028db8f07115b766c8d195bd190983b9,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,4014bacd4acef98568fe766df31b62c4699b98abecf67071e3d3f18c7f70fd10,4.4251744771941945,3.8290083670936435,3.463292597870778,3.1902849871640067,2.8456822646111863,2.521154129545125,2.1856031982472204,1.9109328737484295,1.6698857123723139,1.4510250460962892,1.2483221955226602,1.0622849194715025,0.9007451633645123,0.7966962203537293,0.6507430342171416,0.553940362919569,0.449904012149841,0.3852920371532537,0.323931662161541,0.27881475471025796,0.2341230153770575,0.18220576013849127,0.16106593006785339,0.13715272295748404,0.11227899600617912,0.09205980652027748,0.07852977254665375,0.0656617240121885,0.05716906690195626,0.048445186448601366,0.04041482012913925,0.03920531736219263,0.03141622112104303,0.028159368882733755,0.0207825379115353,0.01912379450372479,0.01758488030281364,0.014304424124189113,0.009393719724604647,0.011469430244800547,0.01318651153968794,0.010196354933008252,0.008930534392196921,0.023150280037073645,0.020142239503417782,0.018929042949426773,0.01900618241594471,0.019638729418542302,0.020636272506620344,0.019424209465903654,0.016512428728306168,0.014344732157789305,0.012921976649979358,0.012189439306004503,0.012032852811224267,0.01228933118505204,0.012968400921970472,0.01217330298520937,0.010603930919923696,0.009285941292679883,0.008513690353406572,0.008059458672531756,0.007905747534060228,0.007880387118632969,0.008068015143674069,0.008772747702911766,0.008774429089831939,0.008057965673081202,0.007466882981444364,0.007055452381388403,0.006673544239332107,0.006341106699082458,0.006145400385432656,0.006197709736379191,0.006577242564856814,0.007046476663214112,0.007197820922226034,0.006719400402957014,0.006157764387375675,0.005700284909042425,0.004974318426797703,0.005217651668367453,0.0038380744788336805,0.005527494529183693,0.004470528128060338,0.005917163671346785
