provenance_record_id,observation_id,rxte_obsid,source_id,status,original_location,raw_path,raw_sha256,product_path,product_sha256,acquisition_date,preprocessing_method,feature_extraction_version,source_mapping_reference,source_mapping_status,flux_units,error_units,error_definition,zero_error_policy,zero_error_reason,energy_grid_id,pm_definition_id,processing_log_path,processing_log_sha256
93432-01-05-02,93432-01-05-02,93432-01-05-02,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-05-02/stdprod/xp93432010502_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-05-02/source-33342ffaf625.bin,33342ffaf6253add703dc3fa0d318d46786ee49c6487fd64a0086fd13d61656e,data/processed/native/93432-01-05-02.npz,c7293ee20b4a9bd08f099cc1cd5bc5bc4aefc16ee536912afb703de5baa9522e,2026-09-22T11:16:42.628016+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-05-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,98ec5e0fb27c78207fd91826cc5a10f720c2b2327224d461f4d6437f4794373b,,data/provenance/rxte_processing/93432-01-05-02.json,31f45fa3bdf62e9ffc8f3e559b6fb755927f153c56d1ac1406ef47509aa621e3
93432-01-06-00,93432-01-06-00,93432-01-06-00,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-06-00/stdprod/xp93432010600_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-06-00/source-2ff5fea0cb0c.bin,2ff5fea0cb0cb5fb76f298817b438a313d33e6aa8a1c633b461901140afbb576,data/processed/native/93432-01-06-00.npz,f9779aa00f7720161b8c3f32e79282294fdcec283b887cdaf777eb38345d7f8d,2026-09-22T11:16:45.412197+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-06-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,874d58c78522c2166e0768e638bbe4383b6a04ebb0f02cf058426615b3bbbdb0,,data/provenance/rxte_processing/93432-01-06-00.json,de93b4c7d4ef43627d1492f22932862baf27f2fcd2af005de087cb3017473112
93432-01-06-03,93432-01-06-03,93432-01-06-03,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-06-03/stdprod/xp93432010603_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-06-03/source-9c1febffc151.bin,9c1febffc15185accda169dd1eccd6cd3f37603e03e8ca0109f9f8e53dcbb362,data/processed/native/93432-01-06-03.npz,3ad250e69d852274f98c6fd2b845d9c88059974f2a92bb31c432c5b62414b59a,2026-09-22T11:16:46.876390+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-06-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,f7111aea1c0f6503b7f663a775dcc31fa53793628adbfcc56c5f7aa444fa65bd,,data/provenance/rxte_processing/93432-01-06-03.json,c900ccc8b6710d609d6e58f45933fc45ee098fd237472b7b7c2474cd4e726f2b
93432-01-07-00,93432-01-07-00,93432-01-07-00,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-07-00/stdprod/xp93432010700_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-07-00/source-99e53b04635e.bin,99e53b04635e92112816a984f5baa357f260697bc14f2aab321c9efc136ebc3f,data/processed/native/93432-01-07-00.npz,7f54da3182777bdccf8a9854bcda440ec43a1682a82b5a1a365ff1fa4ec3b156,2026-09-22T10:56:38.397883+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-07-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e73f19a5a9c4aa67308aca647b4615c617f8a571abe54789f6af2c5d50cd24be,,data/provenance/rxte_processing/93432-01-07-00.json,130d5b210571a66cee2be3128dffa78bb6ae7990a7a288da74941f88c17713ce
93432-01-07-04,93432-01-07-04,93432-01-07-04,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-07-04/stdprod/xp93432010704_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-07-04/source-097cfa59870e.bin,097cfa59870e36c79051018dd316eb8d65331b85e19fc41a884c5c8595ca6c50,data/processed/native/93432-01-07-04.npz,2c862de80072f960bd872b29a9b6b3c30dfd3ee085ff4b8174459e48ece16c05,2026-09-22T11:16:47.916994+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-07-04/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,ac560596ba2358f23588139b01c70049f446aa522926fc923b7e89e4b5acc945,,data/provenance/rxte_processing/93432-01-07-04.json,610b22f483ee780b2412011dc4346d5f6bab460f8f3f288c1d6ca22a406c9d00
93432-01-08-01,93432-01-08-01,93432-01-08-01,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-08-01/stdprod/xp93432010801_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-08-01/source-24d0c292c7fb.bin,24d0c292c7fb80c5bce215c7ee4b6fa5169aaa40906d7140773dcd62574dff33,data/processed/native/93432-01-08-01.npz,828b7d7f84f7adc4f97c97ed5ee6c02020c22bbfefc837105f54f687d11f89e9,2026-09-22T11:16:48.285810+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-08-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,7bde96f639547899567b99607a12f2cacdf33dab4503acd69f81f45fc6d5c8ff,,data/provenance/rxte_processing/93432-01-08-01.json,46e4e0f3578633fa198102e1694d034e8b11fa15cd0c29d34b1031376fa24728
93432-01-09-03,93432-01-09-03,93432-01-09-03,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-09-03/stdprod/xp93432010903_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-09-03/source-af3f8da4d895.bin,af3f8da4d8955f20292a49cddc3d088367f4cdfa3d37d8fcdb3c976e2ffe8ade,data/processed/native/93432-01-09-03.npz,4b803eb94c06e6e549db785c0080ea09ce7ce4b4b1e4aa109b8825c93da2949a,2026-09-22T11:16:49.917825+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-09-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,9c0b96ac515f97d4626a2de1b0508b4fccde3db6c58a30a54705d512650ab45f,,data/provenance/rxte_processing/93432-01-09-03.json,2e065531103bf8d482f9a807c908856b6ba29095b94c13380448f61760322515
93432-01-10-01,93432-01-10-01,93432-01-10-01,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-10-01/stdprod/xp93432011001_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-10-01/source-d6c519cc27cb.bin,d6c519cc27cb64d2a28a3b62c3aa3e45e24ac75ffe7598bdfab7f78a9b75de2c,data/processed/native/93432-01-10-01.npz,66f4d1440f0e9bb885a2da4a983e9d685bbd766abe3d3a67d579766aa996de1d,2026-09-22T11:16:52.459271+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-10-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d0cd51763852706deb20f14bcd1ff8e1bfc7c149cf2b2079350c7bc1897231b5,,data/provenance/rxte_processing/93432-01-10-01.json,77c092dffe9e2503a1060cf7911823d7615418bacbd1d7ccb793efe58e7ecd04
93432-01-10-04,93432-01-10-04,93432-01-10-04,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-10-04/stdprod/xp93432011004_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-10-04/source-b0bc6a9e6553.bin,b0bc6a9e65533e6d72326e247c7e561949a43474e683ad83fccc416e77f2a66f,data/processed/native/93432-01-10-04.npz,0d769336d7acb746c02b217b8749ee3d7ec093846a11d62eb4c80d52e93d6075,2026-09-22T11:16:55.436306+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-10-04/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,263d762a7a106ce66ee67d45a421d24857a11a31095464de37443fa1ae34f179,,data/provenance/rxte_processing/93432-01-10-04.json,134d0c683c7318670c2c36f1355ece887daa77065f1bfc124885c88e4cfa02e0
93432-01-11-02,93432-01-11-02,93432-01-11-02,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-11-02/stdprod/xp93432011102_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-11-02/source-f0c5cdddba74.bin,f0c5cdddba74fbb1eaaea8b1d914d52f04bd5e8e0031f0f514a9a70b5487a459,data/processed/native/93432-01-11-02.npz,13681114a2ea159a8a67a6876c13fb9ccb1b6d6b456d6ac4687d6ddd909f61db,2026-09-22T11:16:57.735978+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-11-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,f105912174e06b79656b7723c47524bb502d9b197a24877e259631e2737438a0,,data/provenance/rxte_processing/93432-01-11-02.json,d194789cff94d2e09ae07fff64c2bbe5062a7f1aa97ab525138c421b9c29ae7f
93432-01-11-03,93432-01-11-03,93432-01-11-03,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-11-03/stdprod/xp93432011103_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-11-03/source-83f8e2c774fa.bin,83f8e2c774fa0f5c456eca736daceecbf55d99c31bcd025baa5fec79317336a3,data/processed/native/93432-01-11-03.npz,c32a3383e30ba7b413fe4d2d4c462c5febeaea3c18405b5f349b7e5bda92cf8e,2026-09-22T11:16:57.707201+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-11-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,769db427948568526c12e47e08e294ae1c4d42544835370d62e8cff91362e6b1,,data/provenance/rxte_processing/93432-01-11-03.json,82a25d84a7e7cb6ee2badae8dea89b1a2f7c4d0fb5c2003cf4121e7dcb6b7b69
93432-01-12-02,93432-01-12-02,93432-01-12-02,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-12-02/stdprod/xp93432011202_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-12-02/source-ad0fa6a3dbf7.bin,ad0fa6a3dbf7c5b30f3a63fb4c27d711d68739fd71c91f4ca1b769a86efb651d,data/processed/native/93432-01-12-02.npz,5672914c47bce7846470be2e566f885f0e0a160d7d6f81ebf1e15eb2ad0586a6,2026-09-22T11:16:57.701051+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-12-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d6ff22a212844527466256aa946fc10ab5341be7247e4989c9f61cd1f72103f8,,data/provenance/rxte_processing/93432-01-12-02.json,9ef3325575e3cb1ae98c13f2078622cac7ee56d8e7a6a64b434a5a57be7e3916
93432-01-13-02,93432-01-13-02,93432-01-13-02,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-13-02/stdprod/xp93432011302_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-13-02/source-66d1caceae9a.bin,66d1caceae9af10fb62541933fe58e6b395ad1a5dd72faf443a2c06bec960fb0,data/processed/native/93432-01-13-02.npz,76ec9aeecd97d000bf1713b91335a599ab0f223bcb32f2b5cd1d7a24577bdd34,2026-09-22T11:16:59.975919+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-13-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,001c8aad36fbb0e67388e90dfae09994fdf85278d232183b608ca92dd5e7faed,,data/provenance/rxte_processing/93432-01-13-02.json,8814611e82086f3ef3f3b8cf363f3f00cc75314acedc55cf8180fe47f97ae213
93432-01-14-01,93432-01-14-01,93432-01-14-01,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-14-01/stdprod/xp93432011401_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-14-01/source-2d330433e03a.bin,2d330433e03a7ca30951da46c40f5dac0a82d21e941dc7c4342aa59096670230,data/processed/native/93432-01-14-01.npz,b6f37efad0300fa02f05c9378d7951f88a37cabfa7b295d3952c667e611a44d2,2026-09-22T11:17:02.299975+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-14-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,ef68a5abf462b076f477fa6f610b8fdbe35c8111e9bd9510e92121435934a2eb,,data/provenance/rxte_processing/93432-01-14-01.json,02909f55b1f3da68f9975d91301f84849aff872faa9db630c74f3706035ec199
93432-01-14-03,93432-01-14-03,93432-01-14-03,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-14-03/stdprod/xp93432011403_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-14-03/source-df48ab4a072a.bin,df48ab4a072a7892f28b8774734ba8ff8bec91ecfe205dc703b6c7332bff9d62,data/processed/native/93432-01-14-03.npz,fc04895433a8f8fad309fc447f82300c863621ae156fd7fd12b5ac0bfc204550,2026-09-22T11:17:04.623604+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-14-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,792a67c5f1da9e1dd5c17cd9ccd3d235a8e6c1bd5ecd2c888f5497dabacc540f,,data/provenance/rxte_processing/93432-01-14-03.json,36035b05f2b360b4bdbd76d4cd934936b9de1bc75bfcc64659aeea51f657661a
93432-01-15-00,93432-01-15-00,93432-01-15-00,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-15-00/stdprod/xp93432011500_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-15-00/source-cb209ef576af.bin,cb209ef576afb1b00d03b43fc4376b26915316f87a04ece1883ab01182c7f5bf,data/processed/native/93432-01-15-00.npz,be10d5a21cbf15f3de2f8fe06471ae4c90712b7fad932076dda16bee131d2444,2026-09-22T11:17:06.775971+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-15-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,cf905abdc2140618c224142db7b2e3e8b25328177869faa50c8176a1c45cbf36,,data/provenance/rxte_processing/93432-01-15-00.json,e6f8622079480e68e4052e30c1882cc9a903e86127e839ab10246d58990f9321
93432-01-16-00,93432-01-16-00,93432-01-16-00,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-16-00/stdprod/xp93432011600_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-16-00/source-36f723feb384.bin,36f723feb3845d418bc82e77123d310fa4be380774486770923d724d054ab9f3,data/processed/native/93432-01-16-00.npz,934d08e2835e028b5db3cf565cf1a8f52bdbfe5038b0c5f3964f3692ebf27bef,2026-09-22T11:17:06.771837+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-16-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,029d6af3e35f2e225872b0c07a5e3dbcde7c9291a8724d3aa72aa45cf0548f3a,,data/provenance/rxte_processing/93432-01-16-00.json,bc952dc1c0ab42c798642c2e7371807507942f05c3ad79bc21cf72189af195bf
93432-01-16-04,93432-01-16-04,93432-01-16-04,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-16-04/stdprod/xp93432011604_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-16-04/source-b445e3e60b5a.bin,b445e3e60b5affa8aef7fe54d1ffde6aacc550b4b7464ec08b89a0b4a85a7bbb,data/processed/native/93432-01-16-04.npz,9b6cd1682fe13ac339e836741e884dc697a02558909dfce36867a18065c20f5e,2026-09-22T11:17:06.947741+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-16-04/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0becd6d2a5d09020156c9e15558973c7d7d561675c4bf2ed7242a66a9242fec2,,data/provenance/rxte_processing/93432-01-16-04.json,fc27f2c11bb6d33d68bedd1c12353c4191d69858d57fc8ca65e2a73622d2278d
93432-01-17-02,93432-01-17-02,93432-01-17-02,sax_j1750_8_2900,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93432/93432-01-17-02/stdprod/xp93432011702_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93432-01-17-02/source-8c7aca13bb70.bin,8c7aca13bb70a74c96e595de8f9a35bbb6aaa8d87a8786ecf7cd472dbfbdab52,data/processed/native/93432-01-17-02.npz,c81bc99041b0c3b8a322a5f9e35ad4a83308835663c04883e65226b1db6744b3,2026-09-22T10:56:39.888989+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93432-01-17-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e3d5d03e1d4361fa814c41add12cc1e1457d364a5005beea536c5b0473beef82,,data/provenance/rxte_processing/93432-01-17-02.json,bb30fa0436a574727ab06f167947773c3f9f13885deae8e50a448de3feb421b4
93435-01-05-01,93435-01-05-01,93435-01-05-01,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93435/93435-01-05-01/stdprod/xp93435010501_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93435-01-05-01/source-4729c03aee19.bin,4729c03aee19d3f6720ffd62103bf983d4f2c9da299220178d6acd9fe1eaf27e,data/processed/native/93435-01-05-01.npz,ecf874a23e6afbfeb2b637b845214d2e3ba585ff44737939c28822dcc15271d3,2026-09-22T11:13:39.441534+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93435-01-05-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0f8659f3e9fa4bc2b073330701b26b4d932ed8395005551e6514e4a142708925,,data/provenance/rxte_processing/93435-01-05-01.json,f4b0d8e158e66c744c6db1579177565c317574f646cd85afaef6854e3aed59c7
93435-01-12-01,93435-01-12-01,93435-01-12-01,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93435/93435-01-12-01/stdprod/xp93435011201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93435-01-12-01/source-19543e4365be.bin,19543e4365be383930ca135ec4b7056736819eb287f2f2622fd281862540c8aa,data/processed/native/93435-01-12-01.npz,012dab10a0336069eb49625c902dcac8725304c2738da455555daba319bc6ce2,2026-09-22T11:13:47.071166+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93435-01-12-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,720d91a5220083bc2a4da2393022b42730829242e49369758904df72eda83f0b,,data/provenance/rxte_processing/93435-01-12-01.json,cb7d72c546563ff6bd9f6bfd7a7fd0a41ab3b6f6339e3380403850b82759848a
93435-01-29-00,93435-01-29-00,93435-01-29-00,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93435/93435-01-29-00/stdprod/xp93435012900_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93435-01-29-00/source-ca9bbde4c185.bin,ca9bbde4c185b71d6b59f2193411e7af324dfdabe82382dbd7ea1914461c670c,data/processed/native/93435-01-29-00.npz,08c15d9afa0fbc55082f170b9148abe1d2ecd8e028ad950d5cf36c1feefe1450,2026-09-22T11:13:55.397909+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93435-01-29-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,489efc59199aca97f930293ecacdb21110dd769345cf9e9954a66f3902993da0,,data/provenance/rxte_processing/93435-01-29-00.json,45d2aee16cb649793414e40d5e62ea01fe9fa163041d4e8967a0dd7d2cc88b49
93443-01-01-13,93443-01-01-13,93443-01-01-13,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93443/93443-01-01-13/stdprod/xp93443010113_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93443-01-01-13/source-d82604203bec.bin,d82604203bec2042efd805d5a4a1b6fceb4692fed68900676d51738c04727823,data/processed/native/93443-01-01-13.npz,9ca2ea31b507031c6d0e25f4069155adc4acb348c1e6c914b1b1e4746e46ce91,2026-09-22T11:11:27.299430+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93443-01-01-13/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e2a071df03a73e582c2f542f84daecfcb85771fa718077898fbabb8cdbb087ef,,data/provenance/rxte_processing/93443-01-01-13.json,f75343c2d9c690e5c04e7ffcefa825c114ce0b2a60f315497f60ee6a433980b2
93451-01-01-00,93451-01-01-00,93451-01-01-00,hete_j1900_1_2455,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO12/P93451/93451-01-01-00/stdprod/xp93451010100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/93451-01-01-00/source-11a854d41e2c.bin,11a854d41e2c4a921666e258321b6c06970aece0a45f738a6f30f13a1af35389,data/processed/native/93451-01-01-00.npz,e063026db20641283815012917117125ada4b7313b4e7ca0cbd114eb891bbf02,2026-09-22T11:13:16.062371+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/93451-01-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,1a3a9b808b46a62992ac8ab157703774475b7ece3c4aa0b26bf28658d8b82f2f,,data/provenance/rxte_processing/93451-01-01-00.json,1d4b2827134b632ddf0997598c048571d974f04682ff105be280737054463d1a
