rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes,selection_method,inspection_sample
94408-01-41-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,94408,13,55122.55936,3464.0,1081.0,AO13/P94408/94408-01-41-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,True
94408-01-49-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,94408,13,55181.36258,2207.0,478.0,AO13/P94408/94408-01-49-01,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-11-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55234.1878,701.0,422.0,AO14/P95401/95401-01-11-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-25-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55283.11425,1744.0,713.0,AO14/P95401/95401-01-25-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-40-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55334.96528,1383.0,597.0,AO14/P95401/95401-01-40-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-55-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55387.70147,1520.0,1026.0,AO14/P95401/95401-01-55-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-70-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55441.10494,2920.0,791.0,AO14/P95401/95401-01-70-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-86-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55497.05855,3337.0,921.0,AO14/P95401/95401-01-86-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
95401-01-03-10,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,95401,14,55549.79522,2874.0,606.0,AO14/P95401/95401-01-03-10,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-12-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55601.47508,2948.0,791.0,AO15/P96401/96401-01-12-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-28-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55658.1088,3866.0,1355.0,AO15/P96401/96401-01-28-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-43-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55710.92456,1065.0,852.0,AO15/P96401/96401-01-43-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-58-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55762.76814,1140.0,959.0,AO15/P96401/96401-01-58-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-74-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55819.76883,1339.0,913.0,AO15/P96401/96401-01-74-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-89-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55872.60161,1141.0,717.0,AO15/P96401/96401-01-89-00,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,False
96401-01-06-10,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,96401,15,55924.33203,3360.0,1014.0,AO15/P96401/96401-01-06-10,explicit_designation_and_independent_catalog_position,high,0.0091850000681067,7.2792,59.5681,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_igr_j00291_5934.json,,chronological_even_rank_cap32_v1,True
10416-01-01-00,ks_1731_260,KS 1731-260,KS1731-260,NS,NS,10416,1,50278.09062,17257.0,9896.0,AO1/P10416/10416-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0071925902959569,263.55081,-26.0831,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,True
10416-01-03-00,ks_1731_260,KS 1731-260,KS1731-260,NS,NS,10416,1,50326.73326,8215.0,3490.0,AO1/P10416/10416-01-03-00,explicit_designation_and_independent_catalog_position,high,0.0071925902959569,263.55081,-26.0831,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
20085-01-01-02,ks_1731_260,KS 1731-260,KS1731-260,NS,NS,20085,2,50750.26406,8465.0,4286.0,AO2/P20085/20085-01-01-02,explicit_designation_and_independent_catalog_position,high,0.0031940470964735,263.5542,-26.0858,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-01-00,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51025.46978,14078.0,8937.0,AO3/P30061/30061-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-01-02,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51026.27318,38818.0,22927.0,AO3/P30061/30061-01-01-02,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-01-04,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51027.3491,5097.0,2135.0,AO3/P30061/30061-01-01-04,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-02-01,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51088.54064,6026.0,3536.0,AO3/P30061/30061-01-02-01,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-02-03,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51089.23966,13513.0,7724.0,AO3/P30061/30061-01-02-03,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-02-06,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51092.07388,27657.0,15310.0,AO3/P30061/30061-01-02-06,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-03-00,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51231.76258,11840.0,7368.0,AO3/P30061/30061-01-03-00,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-03-01,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51234.8965,8950.0,6057.0,AO3/P30061/30061-01-03-01,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-04-00,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51235.62845,23368.0,13326.0,AO3/P30061/30061-01-04-00,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
30061-01-04-02,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,30061,3,51236.62843,11592.0,6069.0,AO3/P30061/30061-01-04-02,explicit_designation_and_independent_catalog_position,high,0.0071575810631556,263.551,-26.083,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-01-09,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51762.90697,4191.0,3410.0,AO5/P50031/50031-02-01-09,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-01-11,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51763.03812,4379.0,3787.0,AO5/P50031/50031-02-01-11,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-01-01,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51763.17766,16338.0,8299.0,AO5/P50031/50031-02-01-01,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-01-03,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51763.84305,13296.0,8396.0,AO5/P50031/50031-02-01-03,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,True
50031-02-01-05,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51764.57369,15408.0,9647.0,AO5/P50031/50031-02-01-05,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-02-04,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51815.7059,5738.0,3241.0,AO5/P50031/50031-02-02-04,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-02-06,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51816.03917,16744.0,8889.0,AO5/P50031/50031-02-02-06,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-02-02,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51816.37313,6371.0,3562.0,AO5/P50031/50031-02-02-02,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-02-07,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51816.96903,4439.0,2770.0,AO5/P50031/50031-02-02-07,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-03-00,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51928.07606,9421.0,6893.0,AO5/P50031/50031-02-03-00,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-03-06,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51928.66895,4200.0,1826.0,AO5/P50031/50031-02-03-06,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-03-07,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51929.26934,4080.0,3615.0,AO5/P50031/50031-02-03-07,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-03-08,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51929.73071,4323.0,2133.0,AO5/P50031/50031-02-03-08,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-03-09,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51930.19528,4454.0,3332.0,AO5/P50031/50031-02-03-09,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-04-03,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51970.8855,3164.0,824.0,AO5/P50031/50031-02-04-03,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-04-05,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51971.65262,4866.0,2787.0,AO5/P50031/50031-02-04-05,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-04-07,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51972.14297,1784.0,1151.0,AO5/P50031/50031-02-04-07,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
50031-02-04-10,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,50031,5,51973.30828,2624.0,1747.0,AO5/P50031/50031-02-04-10,explicit_designation_and_independent_catalog_position,high,0.0060301879547215,263.54999,-26.086,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,False
93089-20-01-00,ks_1731_260,KS 1731-260,KS_1731-260,NS,NS,93089,12,54336.76728,6875.0,3480.0,AO12/P93089/93089-20-01-00,explicit_designation_and_independent_catalog_position,high,0.0044723343000398,263.553,-26.085,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_ks_1731_260.json,,chronological_even_rank_cap32_v1,True
40414-01-01-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51273.83972,18851.0,7487.0,AO4/P40414/40414-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,True
40050-04-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40050,4,51275.60441,7031.0,4288.0,AO4/P40050/40050-04-05-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40050-04-05-02,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40050,4,51276.67511,3733.0,2916.0,AO4/P40050/40050-04-05-02,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51277.81067,2820.0,2293.0,AO4/P40414/40414-01-02-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-04-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51283.74801,1680.0,1430.0,AO4/P40414/40414-01-04-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-06-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51335.63125,5851.0,3001.0,AO4/P40414/40414-01-06-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-08-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51389.12809,1767.0,1143.0,AO4/P40414/40414-01-08-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-10-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51396.12392,2699.0,1448.0,AO4/P40414/40414-01-10-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-11-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51397.30925,2095.0,1818.0,AO4/P40414/40414-01-11-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-14-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51467.29175,2419.0,1772.0,AO4/P40414/40414-01-14-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-15-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51557.42509,2983.0,1960.0,AO4/P40414/40414-01-15-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
40414-01-17-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,40414,4,51562.46384,3060.0,1445.0,AO4/P40414/40414-01-17-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
50410-01-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,50410,5,51681.65035,2800.0,1617.0,AO5/P50410/50410-01-02-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
50410-01-03-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,50410,5,51682.83156,3695.0,2285.0,AO5/P50410/50410-01-03-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
50410-01-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,50410,5,51764.37869,4341.0,2540.0,AO5/P50410/50410-01-05-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
50410-01-07-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,50410,5,51835.25008,3960.0,1914.0,AO5/P50410/50410-01-07-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
50410-01-09-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,50410,5,51837.0225,4915.0,2411.0,AO5/P50410/50410-01-09-00,explicit_designation_and_independent_catalog_position,high,0.0010984054579503,255.526,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,True
60048-01-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,51974.90078,6000.0,3725.0,AO6/P60048/60048-01-02-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-01-04-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,51976.37112,3215.0,2647.0,AO6/P60048/60048-01-04-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-01-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,51976.95793,3642.0,3425.0,AO6/P60048/60048-01-05-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-02-01-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52027.67369,5460.0,3562.0,AO6/P60048/60048-02-01-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-02-03-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52030.91939,6012.0,3789.0,AO6/P60048/60048-02-03-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-02-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52032.71422,2700.0,2397.0,AO6/P60048/60048-02-05-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-03-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52077.17506,4365.0,3827.0,AO6/P60048/60048-03-02-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-03-03-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52077.77194,6041.0,3120.0,AO6/P60048/60048-03-03-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-03-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52078.96531,5038.0,3654.0,AO6/P60048/60048-03-05-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-04-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52132.63538,3805.0,3068.0,AO6/P60048/60048-04-02-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60048-04-04-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60048,6,52133.82369,2820.0,2695.0,AO6/P60048/60048-04-04-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
60419-01-01-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,NS,60419,6,52159.32352,3939.0,3192.0,AO6/P60419/60419-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0003980290103606,255.52699,-29.946,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_mxb_1658_298.json,,chronological_even_rank_cap32_v1,False
